1.3538,4.1846
1.3538,4.4308
1.3538,4.6769
1.3538,4.9231
1.3538,5.1692
1.3538,5.4154
1.3538,5.6615
1.3538,5.9077
1.3538,6.1538
1.3538,6.4
1.3538,6.6462
1.3538,6.8923
1.3538,7.1385
1.3538,7.3846
1.3538,7.6308
1.3538,7.8769
1.6,-7.8769
1.6,-7.6308
1.6,-7.3846
1.6,-7.1385
1.6,-6.8923
1.6,-6.6462
1.6,-6.4
1.6,-6.1538
1.6,-5.9077
1.6,-5.6615
1.6,-5.4154
1.6,-5.1692
1.6,-4.9231
1.6,-4.6769
1.6,-4.4308
1.6,-4.1846
1.6,-3.9385
1.6,-3.6923
1.6,-3.4462
1.6,-3.2
1.6,-2.9538
1.6,-2.7077
1.6,-2.4615
1.6,-2.2154
1.6,-1.9692
1.6,-1.7231
1.6,-1.4769
1.6,-1.2308
1.6,-0.98462
1.6,-0.73846
1.6,-0.49231
1.6,-0.24615
1.6,0
1.6,0.24615
1.6,0.49231
1.6,0.73846
1.6,0.98462
1.6,1.2308
1.6,1.4769
1.6,1.7231
1.6,1.9692
1.6,2.2154
1.6,2.4615
1.6,2.7077
1.6,2.9538
1.6,3.2
1.6,3.4462
1.6,3.6923
1.6,3.9385
1.6,4.1846
1.6,4.4308
1.6,4.6769
1.6,4.9231
1.6,5.1692
1.6,5.4154
1.6,5.6615
1.6,5.9077
1.6,6.1538
1.6,6.4
1.6,6.6462
1.6,6.8923
1.6,7.1385
1.6,7.3846
1.6,7.6308
1.6,7.8769
1.8462,-7.8769
1.8462,-7.6308
1.8462,-7.3846
1.8462,-7.1385
1.8462,-6.8923
1.8462,-6.6462
1.8462,-6.4
1.8462,-6.1538
1.8462,-5.9077
1.8462,-5.6615
1.8462,-5.4154
1.8462,-5.1692
1.8462,-4.9231
1.8462,-4.6769
1.8462,-4.4308
1.8462,-4.1846
1.8462,-3.9385
1.8462,-3.6923
1.8462,-3.4462
1.8462,-3.2
1.8462,-2.9538
1.8462,-2.7077
1.8462,-2.4615
1.8462,-2.2154
1.8462,-1.9692
1.8462,-1.7231
1.8462,-1.4769
1.8462,-1.2308
1.8462,-0.98462
1.8462,-0.73846
1.8462,-0.49231
1.8462,-0.24615
1.8462,0
1.8462,0.24615
1.8462,0.49231
1.8462,0.73846
1.8462,0.98462
1.8462,1.2308
1.8462,1.4769
1.8462,1.7231
1.8462,1.9692
1.8462,2.2154
1.8462,2.4615
1.8462,2.7077
1.8462,2.9538
1.8462,3.2
1.8462,3.4462
1.8462,3.6923
1.8462,3.9385
1.8462,4.1846
1.8462,4.4308
1.8462,4.6769
1.8462,4.9231
1.8462,5.1692
1.8462,5.4154
1.8462,5.6615
1.8462,5.9077
1.8462,6.1538
1.8462,6.4
1.8462,6.6462
1.8462,6.8923
1.8462,7.1385
1.8462,7.3846
1.8462,7.6308
1.8462,7.8769
2.0923,-7.8769
2.0923,-7.6308
2.0923,-7.3846
2.0923,-7.1385
2.0923,-6.8923
2.0923,-6.6462
2.0923,-6.4
2.0923,-6.1538
2.0923,-5.9077
2.0923,-5.6615
2.0923,-5.4154
2.0923,-5.1692
2.0923,-4.9231
2.0923,-4.6769
2.0923,-4.4308
2.0923,-4.1846
2.0923,-3.9385
2.0923,-3.6923
2.0923,-3.4462
2.0923,-3.2
2.0923,-2.9538
2.0923,-2.7077
2.0923,-2.4615
2.0923,-2.2154
2.0923,-1.9692
2.0923,-1.7231
2.0923,-1.4769
2.0923,-1.2308
2.0923,-0.98462
2.0923,-0.73846
2.0923,-0.49231
2.0923,-0.24615
2.0923,0
2.0923,0.24615
2.0923,0.49231
2.0923,0.73846
2.0923,0.98462
2.0923,1.2308
2.0923,1.4769
2.0923,1.7231
2.0923,1.9692
2.0923,2.2154
2.0923,2.4615
2.0923,2.7077
2.0923,2.9538
2.0923,3.2
2.0923,3.4462
2.0923,3.6923
2.0923,3.9385
2.0923,4.1846
2.0923,4.4308
2.0923,4.6769
2.0923,4.9231
2.0923,5.1692
2.0923,5.4154
2.0923,5.6615
2.0923,5.9077
2.0923,6.1538
2.0923,6.4
2.0923,6.6462
2.0923,6.8923
2.0923,7.1385
2.0923,7.3846
2.0923,7.6308
2.0923,7.8769
2.3385,-7.8769
2.3385,-7.6308
2.3385,-7.3846
2.3385,-7.1385
2.3385,-6.8923
2.3385,-6.6462
2.3385,-6.4
2.3385,-6.1538
2.3385,-5.9077
2.3385,-5.6615
2.3385,-5.4154
2.3385,-5.1692
2.3385,-4.9231
2.3385,-4.6769
2.3385,-4.4308
2.3385,-4.1846
2.3385,-3.9385
2.3385,-3.6923
2.3385,-3.4462
2.3385,-3.2
2.3385,-2.9538
2.3385,-2.7077
2.3385,-2.4615
2.3385,-2.2154
2.3385,-1.9692
2.3385,-1.7231
2.3385,-1.4769
2.3385,-1.2308
2.3385,-0.98462
2.3385,-0.73846
2.3385,-0.49231
2.3385,-0.24615
2.3385,0
2.3385,0.24615
2.3385,0.49231
2.3385,0.73846
2.3385,0.98462
2.3385,1.2308
2.3385,1.4769
2.3385,1.7231
2.3385,1.9692
2.3385,2.2154
2.3385,2.4615
2.3385,2.7077
2.3385,2.9538
2.3385,3.2
2.3385,3.4462
2.3385,3.6923
2.3385,3.9385
2.3385,4.1846
2.3385,4.4308
2.3385,4.6769
2.3385,4.9231
2.3385,5.1692
2.3385,5.4154
2.3385,5.6615
2.3385,5.9077
2.3385,6.1538
2.3385,6.4
2.3385,6.6462
2.3385,6.8923
2.3385,7.1385
2.3385,7.3846
2.3385,7.6308
2.3385,7.8769
2.5846,-7.8769
2.5846,-7.6308
2.5846,-7.3846
2.5846,-7.1385
2.5846,-6.8923
2.5846,-6.6462
2.5846,-6.4
2.5846,-6.1538
2.5846,-5.9077
2.5846,-5.6615
2.5846,-5.4154
2.5846,-5.1692
2.5846,-4.9231
2.5846,-4.6769
2.5846,-4.4308
2.5846,-4.1846
2.5846,-3.9385
2.5846,-3.6923
2.5846,-3.4462
2.5846,-3.2
2.5846,-2.9538
2.5846,-2.7077
2.5846,-2.4615
2.5846,-2.2154
2.5846,-1.9692
2.5846,-1.7231
2.5846,-1.4769
2.5846,-1.2308
2.5846,-0.98462
2.5846,-0.73846
2.5846,-0.49231
2.5846,-0.24615
2.5846,0
2.5846,0.24615
2.5846,0.49231
2.5846,0.73846
2.5846,0.98462
2.5846,1.2308
2.5846,1.4769
2.5846,1.7231
2.5846,1.9692
2.5846,2.2154
2.5846,2.4615
2.5846,2.7077
2.5846,2.9538
2.5846,3.2
2.5846,3.4462
2.5846,3.6923
2.5846,3.9385
2.5846,4.1846
2.5846,4.4308
2.5846,4.6769
2.5846,4.9231
2.5846,5.1692
2.5846,5.4154
2.5846,5.6615
2.5846,5.9077
2.5846,6.1538
2.5846,6.4
2.5846,6.6462
2.5846,6.8923
2.5846,7.1385
2.5846,7.3846
2.5846,7.6308
2.5846,7.8769
2.8308,-7.8769
2.8308,-7.6308
2.8308,-7.3846
2.8308,-7.1385
2.8308,-6.8923
2.8308,-6.6462
2.8308,-6.4
2.8308,-6.1538
2.8308,-5.9077
2.8308,-5.6615
2.8308,-5.4154
2.8308,-5.1692
2.8308,-4.9231
2.8308,-4.6769
2.8308,-4.4308
2.8308,-4.1846
2.8308,-3.9385
2.8308,-3.6923
2.8308,-3.4462
2.8308,-3.2
2.8308,-2.9538
2.8308,-2.7077
2.8308,-2.4615
2.8308,-2.2154
2.8308,-1.9692
2.8308,-1.7231
2.8308,-1.4769
2.8308,-1.2308
2.8308,-0.98462
2.8308,-0.73846
2.8308,-0.49231
2.8308,-0.24615
2.8308,0
2.8308,0.24615
2.8308,0.49231
2.8308,0.73846
2.8308,0.98462
2.8308,1.2308
2.8308,1.4769
2.8308,1.7231
2.8308,1.9692
2.8308,2.2154
2.8308,2.4615
2.8308,2.7077
2.8308,2.9538
2.8308,3.2
2.8308,3.4462
2.8308,3.6923
2.8308,3.9385
2.8308,4.1846
2.8308,4.4308
2.8308,4.6769
2.8308,4.9231
2.8308,5.1692
2.8308,5.4154
2.8308,5.6615
2.8308,5.9077
2.8308,6.1538
2.8308,6.4
2.8308,6.6462
2.8308,6.8923
2.8308,7.1385
2.8308,7.3846
2.8308,7.6308
2.8308,7.8769
3.0769,-7.8769
3.0769,-7.6308
3.0769,-7.3846
3.0769,-7.1385
3.0769,-6.8923
3.0769,-6.6462
3.0769,-6.4
3.0769,-6.1538
3.0769,-5.9077
3.0769,-5.6615
3.0769,-5.4154
3.0769,-5.1692
3.0769,-4.9231
3.0769,-4.6769
3.0769,-4.4308
3.0769,-4.1846
3.0769,-3.9385
3.0769,-3.6923
3.0769,-3.4462
3.0769,-3.2
3.0769,-2.9538
3.0769,-2.7077
3.0769,-2.4615
3.0769,-2.2154
3.0769,-1.9692
3.0769,-1.7231
3.0769,-1.4769
3.0769,-1.2308
3.0769,-0.98462
3.0769,-0.73846
3.0769,-0.49231
3.0769,-0.24615
3.0769,0
3.0769,0.24615
3.0769,0.49231
3.0769,0.73846
3.0769,0.98462
3.0769,1.2308
3.0769,1.4769
3.0769,1.7231
3.0769,1.9692
3.0769,2.2154
3.0769,2.4615
3.0769,2.7077
3.0769,2.9538
3.0769,3.2
3.0769,3.4462
3.0769,3.6923
3.0769,3.9385
3.0769,4.1846
3.0769,4.4308
3.0769,4.6769
3.0769,4.9231
3.0769,5.1692
3.0769,5.4154
3.0769,5.6615
3.0769,5.9077
3.0769,6.1538
3.0769,6.4
3.0769,6.6462
3.0769,6.8923
3.0769,7.1385
3.0769,7.3846
3.0769,7.6308
3.0769,7.8769
3.3231,-7.8769
3.3231,-7.6308
3.3231,-7.3846
3.3231,-7.1385
3.3231,-6.8923
3.3231,-6.6462
3.3231,-6.4
3.3231,-6.1538
3.3231,-5.9077
3.3231,-5.6615
3.3231,-5.4154
3.3231,-5.1692
3.3231,-4.9231
3.3231,-4.6769
3.3231,-4.4308
3.3231,-4.1846
3.3231,-3.9385
3.3231,-3.6923
3.3231,-3.4462
3.3231,-3.2
3.3231,-2.9538
3.3231,-2.7077
3.3231,-2.4615
3.3231,-2.2154
3.3231,-1.9692
3.3231,-1.7231
3.3231,-1.4769
3.3231,-1.2308
3.3231,-0.98462
3.3231,-0.73846
3.3231,-0.49231
3.3231,-0.24615
3.3231,0
3.3231,0.24615
3.3231,0.49231
3.3231,0.73846
3.3231,0.98462
3.3231,1.2308
3.3231,1.4769
3.3231,1.7231
3.3231,1.9692
3.3231,2.2154
3.3231,2.4615
3.3231,2.7077
3.3231,2.9538
3.3231,3.2
3.3231,3.4462
3.3231,3.6923
3.3231,3.9385
3.3231,4.1846
3.3231,4.4308
3.3231,4.6769
3.3231,4.9231
3.3231,5.1692
3.3231,5.4154
3.3231,5.6615
3.3231,5.9077
3.3231,6.1538
3.3231,6.4
3.3231,6.6462
3.3231,6.8923
3.3231,7.1385
3.3231,7.3846
3.3231,7.6308
3.3231,7.8769
3.5692,-7.8769
3.5692,-7.6308
3.5692,-7.3846
3.5692,-7.1385
3.5692,-6.8923
3.5692,-6.6462
3.5692,-6.4
3.5692,-6.1538
3.5692,-5.9077
3.5692,-5.6615
3.5692,-5.4154
3.5692,-5.1692
3.5692,-4.9231
3.5692,-4.6769
3.5692,-4.4308
3.5692,-4.1846
3.5692,-3.9385
3.5692,-3.6923
3.5692,-3.4462
3.5692,-3.2
3.5692,-2.9538
3.5692,-2.7077
3.5692,-2.4615
3.5692,-2.2154
3.5692,-1.9692
3.5692,-1.7231
3.5692,-1.4769
3.5692,-1.2308
3.5692,-0.98462
3.5692,-0.73846
3.5692,-0.49231
3.5692,-0.24615
3.5692,0
3.5692,0.24615
3.5692,0.49231
3.5692,0.73846
3.5692,0.98462
3.5692,1.2308
3.5692,1.4769
3.5692,1.7231
3.5692,1.9692
3.5692,2.2154
3.5692,2.4615
3.5692,2.7077
3.5692,2.9538
3.5692,3.2
3.5692,3.4462
3.5692,3.6923
3.5692,3.9385
3.5692,4.1846
3.5692,4.4308
3.5692,4.6769
3.5692,4.9231
3.5692,5.1692
3.5692,5.4154
3.5692,5.6615
3.5692,5.9077
3.5692,6.1538
3.5692,6.4
3.5692,6.6462
3.5692,6.8923
3.5692,7.1385
3.5692,7.3846
3.5692,7.6308
3.5692,7.8769
3.8154,-7.8769
3.8154,-7.6308
3.8154,-7.3846
3.8154,-7.1385
3.8154,-6.8923
3.8154,-6.6462
3.8154,-6.4
3.8154,-6.1538
3.8154,-5.9077
3.8154,-5.6615
3.8154,-5.4154
3.8154,-5.1692
3.8154,-4.9231
3.8154,-4.6769
3.8154,-4.4308
3.8154,-4.1846
3.8154,-3.9385
3.8154,-3.6923
3.8154,-3.4462
3.8154,-3.2
3.8154,-2.9538
3.8154,-2.7077
3.8154,-2.4615
3.8154,-2.2154
3.8154,-1.9692
3.8154,-1.7231
3.8154,-1.4769
3.8154,-1.2308
3.8154,-0.98462
3.8154,-0.73846
3.8154,-0.49231
3.8154,-0.24615
3.8154,0
3.8154,0.24615
3.8154,0.49231
3.8154,0.73846
3.8154,0.98462
3.8154,1.2308
3.8154,1.4769
3.8154,1.7231
3.8154,1.9692
3.8154,2.2154
3.8154,2.4615
3.8154,2.7077
3.8154,2.9538
3.8154,3.2
3.8154,3.4462
3.8154,3.6923
3.8154,3.9385
3.8154,4.1846
3.8154,4.4308
3.8154,4.6769
3.8154,4.9231
3.8154,5.1692
3.8154,5.4154
3.8154,5.6615
3.8154,5.9077
3.8154,6.1538
3.8154,6.4
3.8154,6.6462
3.8154,6.8923
3.8154,7.1385
3.8154,7.3846
3.8154,7.6308
3.8154,7.8769
4.0615,-7.8769
4.0615,-7.6308
4.0615,-7.3846
4.0615,-7.1385
4.0615,-6.8923
4.0615,-6.6462
4.0615,-6.4
4.0615,-6.1538
4.0615,-5.9077
4.0615,-5.6615
4.0615,-5.4154
4.0615,-5.1692
4.0615,-4.9231
4.0615,-4.6769
4.0615,-4.4308
4.0615,-4.1846
4.0615,-3.9385
4.0615,-3.6923
4.0615,-3.4462
4.0615,-3.2
4.0615,-2.9538
4.0615,-2.7077
4.0615,-2.4615
4.0615,-2.2154
4.0615,-1.9692
4.0615,-1.7231
4.0615,-1.4769
4.0615,-1.2308
4.0615,-0.98462
4.0615,-0.73846
4.0615,-0.49231
4.0615,-0.24615
4.0615,0
4.0615,0.24615
4.0615,0.49231
4.0615,0.73846
4.0615,0.98462
4.0615,1.2308
4.0615,1.4769
4.0615,1.7231
4.0615,1.9692
4.0615,2.2154
4.0615,2.4615
4.0615,2.7077
4.0615,2.9538
4.0615,3.2
4.0615,3.4462
4.0615,3.6923
4.0615,3.9385
4.0615,4.1846
4.0615,4.4308
4.0615,4.6769
4.0615,4.9231
4.0615,5.1692
4.0615,5.4154
4.0615,5.6615
4.0615,5.9077
4.0615,6.1538
4.0615,6.4
4.0615,6.6462
4.0615,6.8923
4.0615,7.1385
4.0615,7.3846
4.0615,7.6308
4.0615,7.8769
4.3077,-7.8769
4.3077,-7.6308
4.3077,-7.3846
4.3077,-7.1385
4.3077,-6.8923
4.3077,-6.6462
4.3077,-6.4
4.3077,-6.1538
4.3077,-5.9077
4.3077,-5.6615
4.3077,-5.4154
4.3077,-5.1692
4.3077,-4.9231
4.3077,-4.6769
4.3077,-4.4308
4.3077,-4.1846
4.3077,-3.9385
4.3077,-3.6923
4.3077,-3.4462
4.3077,-3.2
4.3077,-2.9538
4.3077,-2.7077
4.3077,-2.4615
4.3077,-2.2154
4.3077,-1.9692
4.3077,-1.7231
4.3077,-1.4769
4.3077,-1.2308
4.3077,-0.98462
4.3077,-0.73846
4.3077,-0.49231
4.3077,-0.24615
4.3077,0
4.3077,0.24615
4.3077,0.49231
4.3077,0.73846
4.3077,0.98462
4.3077,1.2308
4.3077,1.4769
4.3077,1.7231
4.3077,1.9692
4.3077,2.2154
4.3077,2.4615
4.3077,2.7077
4.3077,2.9538
4.3077,3.2
4.3077,3.4462
4.3077,3.6923
4.3077,3.9385
4.3077,4.1846
4.3077,4.4308
4.3077,4.6769
4.3077,4.9231
4.3077,5.1692
4.3077,5.4154
4.3077,5.6615
4.3077,5.9077
4.3077,6.1538
4.3077,6.4
4.3077,6.6462
4.3077,6.8923
4.3077,7.1385
4.3077,7.3846
4.3077,7.6308
4.3077,7.8769
4.5538,-7.8769
4.5538,-7.6308
4.5538,-7.3846
4.5538,-7.1385
4.5538,-6.8923
4.5538,-6.6462
4.5538,-6.4
4.5538,-6.1538
4.5538,-5.9077
4.5538,-5.6615
4.5538,-5.4154
4.5538,-5.1692
4.5538,-4.9231
4.5538,-4.6769
4.5538,-4.4308
4.5538,-4.1846
4.5538,-3.9385
4.5538,-3.6923
4.5538,-3.4462
4.5538,-3.2
4.5538,-2.9538
4.5538,-2.7077
4.5538,-2.4615
4.5538,-2.2154
4.5538,-1.9692
4.5538,-1.7231
4.5538,-1.4769
4.5538,-1.2308
4.5538,-0.98462
4.5538,-0.73846
4.5538,-0.49231
4.5538,-0.24615
4.5538,0
4.5538,0.24615
4.5538,0.49231
4.5538,0.73846
4.5538,0.98462
4.5538,1.2308
4.5538,1.4769
4.5538,1.7231
4.5538,1.9692
4.5538,2.2154
4.5538,2.4615
4.5538,2.7077
4.5538,2.9538
4.5538,3.2
4.5538,3.4462
4.5538,3.6923
4.5538,3.9385
4.5538,4.1846
4.5538,4.4308
4.5538,4.6769
4.5538,4.9231
4.5538,5.1692
4.5538,5.4154
4.5538,5.6615
4.5538,5.9077
4.5538,6.1538
4.5538,6.4
4.5538,6.6462
4.5538,6.8923
4.5538,7.1385
4.5538,7.3846
4.5538,7.6308
4.5538,7.8769
4.8,-7.8769
4.8,-7.6308
4.8,-7.3846
4.8,-7.1385
4.8,-6.8923
4.8,-6.6462
4.8,-6.4
4.8,-6.1538
4.8,-5.9077
4.8,-5.6615
4.8,-5.4154
4.8,-5.1692
4.8,-4.9231
4.8,-4.6769
4.8,-4.4308
4.8,-4.1846
4.8,-3.9385
4.8,-3.6923
4.8,-3.4462
4.8,-3.2
4.8,-2.9538
4.8,-2.7077
4.8,-2.4615
4.8,-2.2154
4.8,-1.9692
4.8,-1.7231
4.8,-1.4769
4.8,-1.2308
4.8,-0.98462
4.8,-0.73846
4.8,-0.49231
4.8,-0.24615
4.8,0
4.8,0.24615
4.8,0.49231
4.8,0.73846
4.8,0.98462
4.8,1.2308
4.8,1.4769
4.8,1.7231
4.8,1.9692
4.8,2.2154
4.8,2.4615
4.8,2.7077
4.8,2.9538
4.8,3.2
4.8,3.4462
4.8,3.6923
4.8,3.9385
4.8,4.1846
4.8,4.4308
4.8,4.6769
4.8,4.9231
4.8,5.1692
4.8,5.4154
4.8,5.6615
4.8,5.9077
4.8,6.1538
4.8,6.4
4.8,6.6462
4.8,6.8923
4.8,7.1385
4.8,7.3846
4.8,7.6308
4.8,7.8769
5.0462,-7.8769
5.0462,-7.6308
5.0462,-7.3846
5.0462,-7.1385
5.0462,-6.8923
5.0462,-6.6462
5.0462,-6.4
5.0462,-6.1538
5.0462,-5.9077
5.0462,-5.6615
5.0462,-5.4154
5.0462,-5.1692
5.0462,-4.9231
5.0462,-4.6769
5.0462,-4.4308
5.0462,-4.1846
5.0462,-3.9385
5.0462,-3.6923
5.0462,-3.4462
5.0462,-3.2
5.0462,-2.9538
5.0462,-2.7077
5.0462,-2.4615
5.0462,-2.2154
5.0462,-1.9692
5.0462,-1.7231
5.0462,-1.4769
5.0462,-1.2308
5.0462,-0.98462
5.0462,-0.73846
5.0462,-0.49231
5.0462,-0.24615
5.0462,0
5.0462,0.24615
5.0462,0.49231
5.0462,0.73846
5.0462,0.98462
5.0462,1.2308
5.0462,1.4769
5.0462,1.7231
5.0462,1.9692
5.0462,2.2154
5.0462,2.4615
5.0462,2.7077
5.0462,2.9538
5.0462,3.2
5.0462,3.4462
5.0462,3.6923
5.0462,3.9385
5.0462,4.1846
5.0462,4.4308
5.0462,4.6769
5.0462,4.9231
5.0462,5.1692
5.0462,5.4154
5.0462,5.6615
5.0462,5.9077
5.0462,6.1538
5.0462,6.4
5.0462,6.6462
5.0462,6.8923
5.0462,7.1385
5.0462,7.3846
5.0462,7.6308
5.0462,7.8769
5.2923,-7.8769
5.2923,-7.6308
5.2923,-7.3846
5.2923,-7.1385
5.2923,-6.8923
5.2923,-6.6462
5.2923,-6.4
5.2923,-6.1538
5.2923,-5.9077
5.2923,-5.6615
5.2923,-5.4154
5.2923,-5.1692
5.2923,-4.9231
5.2923,-4.6769
5.2923,-4.4308
5.2923,-4.1846
5.2923,-3.9385
5.2923,-3.6923
5.2923,-3.4462
5.2923,-3.2
5.2923,-2.9538
5.2923,-2.7077
5.2923,-2.4615
5.2923,-2.2154
5.2923,-1.9692
5.2923,-1.7231
5.2923,-1.4769
5.2923,-1.2308
5.2923,-0.98462
5.2923,-0.73846
5.2923,-0.49231
5.2923,-0.24615
5.2923,0
5.2923,0.24615
5.2923,0.49231
5.2923,0.73846
5.2923,0.98462
5.2923,1.2308
5.2923,1.4769
5.2923,1.7231
5.2923,1.9692
5.2923,2.2154
5.2923,2.4615
5.2923,2.7077
5.2923,2.9538
5.2923,3.2
5.2923,3.4462
5.2923,3.6923
5.2923,3.9385
5.2923,4.1846
5.2923,4.4308
5.2923,4.6769
5.2923,4.9231
5.2923,5.1692
5.2923,5.4154
5.2923,5.6615
5.2923,5.9077
5.2923,6.1538
5.2923,6.4
5.2923,6.6462
5.2923,6.8923
5.2923,7.1385
5.2923,7.3846
5.2923,7.6308
5.2923,7.8769
5.5385,-7.8769
5.5385,-7.6308
5.5385,-7.3846
5.5385,-7.1385
5.5385,-6.8923
5.5385,-6.6462
5.5385,-6.4
5.5385,-6.1538
5.5385,-5.9077
5.5385,-5.6615
5.5385,-5.4154
5.5385,-5.1692
5.5385,-4.9231
5.5385,-4.6769
5.5385,-4.4308
5.5385,-4.1846
5.5385,-3.9385
5.5385,-3.6923
5.5385,-3.4462
5.5385,-3.2
5.5385,-2.9538
5.5385,-2.7077
5.5385,-2.4615
5.5385,-2.2154
5.5385,-1.9692
5.5385,-1.7231
5.5385,-1.4769
5.5385,-1.2308
5.5385,-0.98462
5.5385,-0.73846
5.5385,-0.49231
5.5385,-0.24615
5.5385,0
5.5385,0.24615
5.5385,0.49231
5.5385,0.73846
5.5385,0.98462
5.5385,1.2308
5.5385,1.4769
5.5385,1.7231
5.5385,1.9692
5.5385,2.2154
5.5385,2.4615
5.5385,2.7077
5.5385,2.9538
5.5385,3.2
5.5385,3.4462
5.5385,3.6923
5.5385,3.9385
5.5385,4.1846
5.5385,4.4308
5.5385,4.6769
5.5385,4.9231
5.5385,5.1692
5.5385,5.4154
5.5385,5.6615
5.5385,5.9077
5.5385,6.1538
5.5385,6.4
5.5385,6.6462
5.5385,6.8923
5.5385,7.1385
5.5385,7.3846
5.5385,7.6308
5.5385,7.8769
5.7846,-7.8769
5.7846,-7.6308
5.7846,-7.3846
5.7846,-7.1385
5.7846,-6.8923
5.7846,-6.6462
5.7846,-6.4
5.7846,-6.1538
5.7846,-5.9077
5.7846,-5.6615
5.7846,-5.4154
5.7846,-5.1692
5.7846,-4.9231
5.7846,-4.6769
5.7846,-4.4308
5.7846,-4.1846
5.7846,-3.9385
5.7846,-3.6923
5.7846,-3.4462
5.7846,-3.2
5.7846,-2.9538
5.7846,-2.7077
5.7846,-2.4615
5.7846,-2.2154
5.7846,-1.9692
5.7846,-1.7231
5.7846,-1.4769
5.7846,-1.2308
5.7846,-0.98462
5.7846,-0.73846
5.7846,-0.49231
5.7846,-0.24615
5.7846,0
5.7846,0.24615
5.7846,0.49231
5.7846,0.73846
5.7846,0.98462
5.7846,1.2308
5.7846,1.4769
5.7846,1.7231
5.7846,1.9692
5.7846,2.2154
5.7846,2.4615
5.7846,2.7077
5.7846,2.9538
5.7846,3.2
5.7846,3.4462
5.7846,3.6923
5.7846,3.9385
5.7846,4.1846
5.7846,4.4308
5.7846,4.6769
5.7846,4.9231
5.7846,5.1692
5.7846,5.4154
5.7846,5.6615
5.7846,5.9077
5.7846,6.1538
5.7846,6.4
5.7846,6.6462
5.7846,6.8923
5.7846,7.1385
5.7846,7.3846
5.7846,7.6308
5.7846,7.8769
6.0308,-7.8769
6.0308,-7.6308
6.0308,-7.3846
6.0308,-7.1385
6.0308,-6.8923
6.0308,-6.6462
6.0308,-6.4
6.0308,-6.1538
6.0308,-5.9077
6.0308,-5.6615
6.0308,-5.4154
6.0308,-5.1692
6.0308,-4.9231
6.0308,-4.6769
6.0308,-4.4308
6.0308,-4.1846
6.0308,-3.9385
6.0308,-3.6923
6.0308,-3.4462
6.0308,-3.2
6.0308,-2.9538
6.0308,-2.7077
6.0308,-2.4615
6.0308,-2.2154
6.0308,-1.9692
6.0308,-1.7231
6.0308,-1.4769
6.0308,-1.2308
6.0308,-0.98462
6.0308,-0.73846
6.0308,-0.49231
6.0308,-0.24615
6.0308,0
6.0308,0.24615
6.0308,0.49231
6.0308,0.73846
6.0308,0.98462
6.0308,1.2308
6.0308,1.4769
6.0308,1.7231
6.0308,1.9692
6.0308,2.2154
6.0308,2.4615
6.0308,2.7077
6.0308,2.9538
6.0308,3.2
6.0308,3.4462
6.0308,3.6923
6.0308,3.9385
6.0308,4.1846
6.0308,4.4308
6.0308,4.6769
6.0308,4.9231
6.0308,5.1692
6.0308,5.4154
6.0308,5.6615
6.0308,5.9077
6.0308,6.1538
6.0308,6.4
6.0308,6.6462
6.0308,6.8923
6.0308,7.1385
6.0308,7.3846
6.0308,7.6308
6.0308,7.8769
6.2769,-7.8769
6.2769,-7.6308
6.2769,-7.3846
6.2769,-7.1385
6.2769,-6.8923
6.2769,-6.6462
6.2769,-6.4
6.2769,-6.1538
6.2769,-5.9077
6.2769,-5.6615
6.2769,-5.4154
6.2769,-5.1692
6.2769,-4.9231
6.2769,-4.6769
6.2769,-4.4308
6.2769,-4.1846
6.2769,-3.9385
6.2769,-3.6923
6.2769,-3.4462
6.2769,-3.2
6.2769,-2.9538
6.2769,-2.7077
6.2769,-2.4615
6.2769,-2.2154
6.2769,-1.9692
6.2769,-1.7231
6.2769,-1.4769
6.2769,-1.2308
6.2769,-0.98462
6.2769,-0.73846
6.2769,-0.49231
6.2769,-0.24615
6.2769,0
6.2769,0.24615
6.2769,0.49231
6.2769,0.73846
6.2769,0.98462
6.2769,1.2308
6.2769,1.4769
6.2769,1.7231
6.2769,1.9692
6.2769,2.2154
6.2769,2.4615
6.2769,2.7077
6.2769,2.9538
6.2769,3.2
6.2769,3.4462
6.2769,3.6923
6.2769,3.9385
6.2769,4.1846
6.2769,4.4308
6.2769,4.6769
6.2769,4.9231
6.2769,5.1692
6.2769,5.4154
6.2769,5.6615
6.2769,5.9077
6.2769,6.1538
6.2769,6.4
6.2769,6.6462
6.2769,6.8923
6.2769,7.1385
6.2769,7.3846
6.2769,7.6308
6.2769,7.8769
6.5231,-7.8769
6.5231,-7.6308
6.5231,-7.3846
6.5231,-7.1385
6.5231,-6.8923
6.5231,-6.6462
6.5231,-6.4
6.5231,-6.1538
6.5231,-5.9077
6.5231,-5.6615
6.5231,-5.4154
6.5231,-5.1692
6.5231,-4.9231
6.5231,-4.6769
6.5231,-4.4308
6.5231,-4.1846
6.5231,-3.9385
6.5231,-3.6923
6.5231,-3.4462
6.5231,-3.2
6.5231,-2.9538
6.5231,-2.7077
6.5231,-2.4615
6.5231,-2.2154
6.5231,-1.9692
6.5231,-1.7231
6.5231,-1.4769
6.5231,-1.2308
6.5231,-0.98462
6.5231,-0.73846
6.5231,-0.49231
6.5231,-0.24615
6.5231,0
6.5231,0.24615
6.5231,0.49231
6.5231,0.73846
6.5231,0.98462
6.5231,1.2308
6.5231,1.4769
6.5231,1.7231
6.5231,1.9692
6.5231,2.2154
6.5231,2.4615
6.5231,2.7077
